,mass,redshift,x,y,z,radius,temp,t_id,id,d_id,is_sf,is_sf_first,mm_prog_id,time,dm,dt,dmdt,dyn_heating
7559,59999.99609375,15.0,0.3366299867630005,0.3971000015735626,0.2631700038909912,0.0008470000466331,240.01306437125655,515025.0,515025.0,-1.0,0,0,453391.0,253.74185883223876,6268.65625,22.07396242885136,283.9841859025125,7.45150838450389e-30
7560,53731.33984375,16.001020431518555,0.3380300104618072,0.3977400064468384,0.2651199996471405,0.0008169999928213,236.9376810964795,515025.0,453391.0,515025.0,0,0,388492.0,231.6678964033874,13268.65625,18.987911605947204,698.7949241265756,2.0212618708742974e-29
7561,40462.68359375,16.998559951782227,0.3392199873924255,0.3983100056648254,0.2668899893760681,0.0007430000114254,207.62336388873572,515025.0,388492.0,453391.0,0,0,312168.0,212.6799847974402,8268.654296875,16.5981957081423,498.1658514135235,1.676725126493762e-29
7562,32194.029296875,18.00057029724121,0.3403199911117553,0.3987500071525574,0.2684800028800964,0.0006890000659041,188.197844878042,515025.0,312168.0,388492.0,0,0,-1.0,196.0817890892979,,,,0.0
7563,59910.4453125,15.0,0.2063499987125396,0.3205499947071075,0.3916000127792358,0.0008470000466331,239.7741841382412,488432.0,488432.0,-1.0,0,0,425175.0,253.74185883223876,10044.77734375,22.07396242885136,455.05093959121547,1.1946103360177149e-29
7564,49865.66796875,16.001020431518555,0.2070499956607818,0.3199299871921539,0.3920300006866455,0.0007970000151544,225.4326361600451,488432.0,425175.0,488432.0,0,0,359319.0,231.6678964033874,8149.25,18.987911605947204,429.18095307793476,1.2726880517763262e-29
7565,41716.41796875,16.998559951782227,0.2077199965715408,0.3193700015544891,0.3925999999046325,0.0007510000141337,211.89032317396317,488432.0,359319.0,425175.0,0,0,-1.0,212.6799847974402,,,,0.0
7566,59910.4453125,15.0,0.3807800114154815,0.3853299915790558,0.185149997472763,0.0008470000466331,239.7741841382412,510236.0,510236.0,-1.0,0,0,-1.0,253.74185883223876,,,,0.0
7567,59791.04296875,15.0,0.2255199998617172,0.1612699925899505,0.1777199953794479,0.0008460000390186,239.45549192448476,463373.0,463373.0,-1.0,0,0,398735.0,253.74185883223876,10134.328125,22.07396242885136,459.1077908039798,1.206062221396687e-29
7568,49656.71484375,16.001020431518555,0.2260300070047378,0.16109000146389,0.1783400028944015,0.0007950000581331,224.80242781049552,463373.0,398735.0,463373.0,0,0,332146.0,231.6678964033874,8567.1640625,18.987911605947204,451.1904331710012,1.3398286914843134e-29
7569,41089.55078125,16.998559951782227,0.2264900058507919,0.1609400063753128,0.1788900047540664,0.0007470000418834,209.76227593730863,463373.0,332146.0,398735.0,0,0,263556.0,212.6799847974402,8477.611328125,16.5981957081423,510.7549927228705,1.71031061912954e-29
7570,32611.939453125,18.00057029724121,0.2268799990415573,0.1608099937438964,0.1793999969959259,0.0006910000229254,189.82300853907844,463373.0,263556.0,332146.0,0,0,-1.0,196.0817890892979,,,,0.0
7571,59791.04296875,15.0,0.0335800014436244,0.4346300065517425,0.2552500069141388,0.0008460000390186,239.45549192448476,477932.0,477932.0,-1.0,0,0,414128.0,253.74185883223876,7835.8203125,22.07396242885136,354.98023237814056,9.325222882063562e-30
7572,51955.22265625,16.001020431518555,0.032940000295639,0.4352500140666961,0.2549499869346618,0.0008080000407062,231.68707824158616,477932.0,414128.0,477932.0,0,0,347992.0,231.6678964033874,10865.671875,18.987911605947204,572.2415450679032,1.6738570486342188e-29
7573,41089.55078125,16.998559951782227,0.0326999984681606,0.4358899891376495,0.2546199858188629,0.0007470000418834,209.76227593730863,477932.0,347992.0,414128.0,0,0,277197.0,212.6799847974402,9522.388671875,16.5981957081423,573.7002285859156,1.9210885985013293e-29
7574,31567.162109375,18.00057029724121,0.0321400016546249,0.4363299906253814,0.2544099986553192,0.0006840000278316,185.74685090718552,477932.0,277197.0,347992.0,0,0,-1.0,196.0817890892979,,,,0.0
7575,59791.04296875,15.0,0.157260000705719,0.3812800049781799,0.2650200128555298,0.0008460000390186,239.45549192448476,480700.0,480700.0,-1.0,0,0,417051.0,253.74185883223876,8044.77734375,22.07396242885136,364.4464544904373,9.573897661661575e-30
7576,51746.265625,16.001020431518555,0.1565199941396713,0.3815000057220459,0.2644299864768982,0.0008060000254772,231.06545190469,480700.0,417051.0,480700.0,0,0,350989.0,231.6678964033874,16522.38671875,18.987911605947204,870.1529194803616,2.5486955615894405e-29
7577,35223.87890625,16.998559951782227,0.1558600068092346,0.3816399872303009,0.2636300027370453,0.0007090000435709,189.29156222029232,480700.0,350989.0,417051.0,0,0,-1.0,212.6799847974402,,,,0.0
7578,59686.56640625,15.0,0.380840003490448,0.3371300101280212,0.1450400054454803,0.0008460000390186,239.1764621736152,509532.0,509532.0,-1.0,0,0,447498.0,253.74185883223876,22671.640625,22.07396242885136,1027.0761626090048,2.6996711775031366e-29
7579,37014.92578125,16.001020431518555,0.3817499876022339,0.3372200131416321,0.1442299932241439,0.0007210000767372,184.8134519107982,509532.0,447498.0,509532.0,0,0,-1.0,231.6678964033874,,,,0.0
7580,59686.56640625,15.0,0.2944700121879577,0.3024600148200989,0.2557899951934814,0.0008460000390186,239.1764621736152,514105.0,514105.0,-1.0,0,0,452414.0,253.74185883223876,25507.46484375,22.07396242885136,1155.545359197085,3.03735264636793e-29
7581,34179.1015625,16.001020431518555,0.2947500050067901,0.3020400106906891,0.2560200095176697,0.0007020000484772,175.24922071864202,514105.0,452414.0,514105.0,0,0,-1.0,231.6678964033874,,,,0.0
7582,59582.0859375,15.0,0.1984499990940094,0.344539999961853,0.4641500115394592,0.0008450000896118,238.89728117710584,489168.0,489168.0,-1.0,0,0,425956.0,253.74185883223876,5955.22265625,22.07396242885136,269.78494121500984,7.095444161694418e-30
7583,53626.86328125,16.001020431518555,0.1987800002098083,0.3441599905490875,0.4641099870204925,0.0008160000434145,236.63043769974183,489168.0,425956.0,489168.0,0,0,360140.0,231.6678964033874,20179.1015625,18.987911605947204,1062.7341216492553,3.0759495997194616e-29
7584,33447.76171875,16.998559951782227,0.1991200000047683,0.3438499867916107,0.4640200138092041,0.0006970000686123,182.87365881198372,489168.0,360140.0,425956.0,0,0,-1.0,212.6799847974402,,,,0.0
7585,59477.609375,15.0,0.1344600021839141,0.1984300017356872,0.0237600002437829,0.0008450000896118,238.61792533834472,457644.0,457644.0,-1.0,0,0,392607.0,253.74185883223876,13164.1796875,22.07396242885136,596.3668611800301,1.5693848004369056e-29
7586,46313.4296875,16.001020431518555,0.1341699957847595,0.1979999989271164,0.0232400000095367,0.0007770000374875,214.5953417212188,457644.0,392607.0,457644.0,0,0,325796.0,231.6678964033874,-5955.2265625,18.987911605947204,-313.63251978878833,0.0
7587,52268.65625,16.998559951782227,0.1334600001573562,0.1985000073909759,0.0232900008559227,0.0008090000483207,246.26384927318824,457644.0,325796.0,392607.0,0,0,257786.0,212.6799847974402,12537.3125,16.5981957081423,755.3418889891617,2.334367761075689e-29
7588,39731.34375,18.00057029724121,0.133210003376007,0.1983000040054321,0.0228599999099969,0.0007380000315606,216.5309134170528,457644.0,257786.0,325796.0,0,0,-1.0,196.0817890892979,,,,0.0
7589,59477.609375,15.0,0.1583700031042099,0.4241200089454651,0.0723500028252601,0.0008450000896118,238.61792533834472,472973.0,472973.0,-1.0,0,0,408923.0,253.74185883223876,20895.51953125,22.07396242885136,946.6138940210799,2.4910865339155794e-29
7590,38582.08984375,16.001020431518555,0.1574800014495849,0.4246500134468078,0.0727000012993812,0.0007310000364668,189.99382307984249,472973.0,408923.0,472973.0,0,0,-1.0,231.6678964033874,,,,0.0
7591,59477.609375,15.0,0.2170999944210052,0.4007999897003174,0.4348399937152862,0.0008450000896118,238.61792533834472,488926.0,488926.0,-1.0,0,0,425704.0,253.74185883223876,11597.015625,22.07396242885136,525.370814704402,1.3825532987510205e-29
7592,47880.59375,16.001020431518555,0.2187100052833557,0.4019800126552582,0.434579998254776,0.0007860000478103,219.40945591733825,488926.0,425704.0,488926.0,0,0,359878.0,231.6678964033874,8776.1171875,18.987911605947204,462.19496749454174,1.3892723876234118e-29
7593,39104.4765625,16.998559951782227,0.220100000500679,0.4029499888420105,0.4343500137329101,0.0007350000669248,202.9507953997515,488926.0,359878.0,425704.0,0,0,287279.0,212.6799847974402,9000.0,16.5981957081423,542.2276106543931,1.8459175019515967e-29
7594,30104.4765625,18.00057029724121,0.2213200032711029,0.4038099944591522,0.4340899884700775,0.0006730000022798,179.96379422902513,488926.0,287279.0,359878.0,0,0,-1.0,196.0817890892979,,,,0.0
7595,59477.609375,15.0,0.3287400007247925,0.0250700004398822,0.3312500119209289,0.0008450000896118,238.61792533834472,497507.0,497507.0,-1.0,0,0,434777.0,253.74185883223876,2925.37109375,22.07396242885136,132.5258708389595,3.487519191589382e-30
7596,56552.23828125,16.001020431518555,0.3293499946594238,0.025790000334382,0.3318600058555603,0.0008309999830089,245.1595799681156,497507.0,434777.0,497507.0,0,0,369262.0,231.6678964033874,4283.58203125,18.987911605947204,225.5952165855006,6.414980421755076e-30
7597,52268.65625,16.998559951782227,0.3298499882221222,0.0264299996197223,0.3324300050735473,0.0008090000483207,246.26384927318824,497507.0,369262.0,434777.0,0,0,295456.0,212.6799847974402,6059.703125,16.5981957081423,365.08203852707874,1.1282781390899847e-29
7598,46208.953125,18.00057029724121,0.3303000032901764,0.0269699990749359,0.3328500092029571,0.0007770000374875,239.46856941916752,497507.0,295456.0,369262.0,0,0,230698.0,196.0817890892979,10029.8515625,14.511235540830228,691.1783310441782,2.3495185744912317e-29
7599,36179.1015625,19.0,0.3307400047779083,0.027480000630021,0.3332700133323669,0.0007160000386647,214.122768318909,497507.0,230698.0,295456.0,0,0,-1.0,181.57055354846767,,,,0.0
7600,59477.609375,15.0,0.2299299985170364,0.3090299963951111,0.2812399864196777,0.0008450000896118,238.61792533834472,513695.0,513695.0,-1.0,0,0,451974.0,253.74185883223876,7313.43359375,22.07396242885136,331.3149425402262,8.71880496430356e-30
7601,52164.17578125,16.001020431518555,0.2298900038003921,0.3088299930095672,0.2803600132465362,0.0008090000483207,232.30787176882325,513695.0,451974.0,513695.0,0,0,387014.0,231.6678964033874,10029.84765625,18.987911605947204,528.2227906047631,1.543032559053896e-29
7602,42134.328125,16.998559951782227,0.2299000024795532,0.3086600005626678,0.2796399891376495,0.0007530000293627,213.3030960967367,513695.0,387014.0,451974.0,0,0,310761.0,212.6799847974402,3761.1953125,16.5981957081423,226.60266083348645,7.524756829078849e-30
7603,38373.1328125,18.00057029724121,0.2299199998378753,0.3084999918937683,0.2791000008583069,0.0007300000288523,211.5676578104204,513695.0,310761.0,387014.0,0,0,243675.0,196.0817890892979,7537.3125,14.511235540830228,519.4121809126647,1.878453850871151e-29
7604,30835.8203125,19.0,0.2299299985170364,0.3083600103855133,0.2785300016403198,0.0006790000479668,192.48401680688696,513695.0,243675.0,310761.0,0,0,-1.0,181.57055354846767,,,,0.0
7605,59373.1328125,15.0,0.1612800061702728,0.1381800025701522,0.0852899998426437,0.0008440000237897,238.33840587938147,461168.0,461168.0,-1.0,0,0,396333.0,253.74185883223876,2611.94140625,22.07396242885136,118.32680311334185,3.1156852246813216e-30
7606,56761.19140625,16.001020431518555,0.1605599969625473,0.13714000582695,0.0867400020360946,0.0008320000488311,245.76310772745964,461168.0,396333.0,461168.0,0,0,329623.0,231.6678964033874,25820.89453125,18.987911605947204,1359.85963422974,3.86211897476583e-29
7607,30940.296875,16.998559951782227,0.1602700054645538,0.1365499943494796,0.0882799997925758,0.0006790000479668,173.61588390866817,461168.0,329623.0,396333.0,0,0,-1.0,212.6799847974402,,,,0.0
7608,59373.1328125,15.0,0.1088100001215934,0.36285001039505,0.2335000038146972,0.0008440000237897,238.33840587938147,478479.0,478479.0,-1.0,0,0,414709.0,253.74185883223876,10343.28515625,22.07396242885136,468.57401291627656,1.2338110134814117e-29
7609,49029.84765625,16.001020431518555,0.1083599999547004,0.3627200126647949,0.233250007033348,0.0007920000352896,222.90648831958617,478479.0,414709.0,478479.0,0,0,348599.0,231.6678964033874,6895.51953125,18.987911605947204,363.1531299677135,1.0829747630217042e-29
7610,42134.328125,16.998559951782227,0.1077499985694885,0.3626500070095062,0.2328899949789047,0.0007530000293627,213.3030960967367,478479.0,348599.0,414709.0,0,0,277760.0,212.6799847974402,8791.046875,16.5981957081423,529.638704686891,1.7587624281983769e-29
7611,33343.28125,18.00057029724121,0.1073800027370452,0.3625099956989288,0.2326200008392334,0.0006970000686123,192.6504273595212,478479.0,277760.0,348599.0,0,0,-1.0,196.0817890892979,,,,0.0
7612,59268.65625,15.0,0.0922299996018409,0.3809399902820587,0.0860000029206276,0.0008440000237897,238.05872241620816,473610.0,473610.0,-1.0,0,0,409580.0,253.74185883223876,16298.5078125,22.07396242885136,738.3589541312864,1.9453284663305148e-29
7613,42970.1484375,16.001020431518555,0.0914700031280517,0.3806000053882599,0.0860299989581108,0.0007580000674352,204.13943802790064,473610.0,409580.0,473610.0,0,0,343314.0,231.6678964033874,6701.4921875,18.987911605947204,352.93466319913904,1.0998178238587013e-29
7614,36268.65625,16.998559951782227,0.090669997036457,0.3803699910640716,0.0859500020742416,0.0007160000386647,193.0163489956216,473610.0,343314.0,409580.0,0,0,-1.0,212.6799847974402,,,,0.0
7615,59268.65625,15.0,0.2251800000667572,0.325109988451004,0.2336200028657913,0.0008440000237897,238.05872241620816,479031.0,479031.0,-1.0,0,0,415303.0,253.74185883223876,11179.10546875,22.07396242885136,506.4385474416935,1.3342958966950218e-29
7616,48089.55078125,16.001020431518555,0.2247000038623809,0.3245399892330169,0.2327499985694885,0.0007870000554248,220.0473590559564,479031.0,415303.0,479031.0,0,0,349206.0,231.6678964033874,8671.640625,18.987911605947204,456.6927003327715,1.3707425330933793e-29
7617,39417.91015625,16.998559951782227,0.2243600040674209,0.3240500092506408,0.2319799959659576,0.0007360000163316,204.03383000643385,479031.0,349206.0,415303.0,0,0,278302.0,212.6799847974402,7955.224609375,16.5981957081423,479.2824924622704,1.6272958996779662e-29
7618,31462.685546875,18.00057029724121,0.2240200042724609,0.3236300051212311,0.2312999963760376,0.0006830000784248,185.33678656654772,479031.0,278302.0,349206.0,0,0,-1.0,196.0817890892979,,,,0.0
7619,59164.17578125,15.0,0.3905799984931946,0.2565000057220459,0.1152599975466728,0.0008430000161752,237.7788745632372,491953.0,491953.0,-1.0,0,0,428894.0,253.74185883223876,12955.22265625,22.07396242885136,586.9006390677334,1.5471962681473838e-29
7620,46208.953125,16.001020431518555,0.3913600146770477,0.2546699941158294,0.1140300035476684,0.0007770000374875,214.27249677468183,491953.0,428894.0,491953.0,0,0,363178.0,231.6678964033874,9104.4765625,18.987911605947204,479.4880422578114,1.4584262077390615e-29
7621,37104.4765625,16.998559951782227,0.3919300138950348,0.2530399858951568,0.1130999997258186,0.000722000026144,195.9704827035072,491953.0,363178.0,428894.0,0,0,-1.0,212.6799847974402,,,,0.0
7622,59164.17578125,15.0,0.390529990196228,0.2908799946308136,0.2040899991989135,0.0008430000161752,237.7788745632372,509850.0,509850.0,-1.0,0,0,447834.0,253.74185883223876,21641.7890625,22.07396242885136,980.4215773337326,2.5846020683696325e-29
7623,37522.38671875,16.001020431518555,0.391759991645813,0.2900199890136719,0.2045899927616119,0.0007250000489875,186.49876925163608,509850.0,447834.0,509850.0,0,0,-1.0,231.6678964033874,,,,0.0
7624,59059.69921875,15.0,0.2002799957990646,0.0731199979782104,0.2115100026130676,0.0008430000161752,237.49886193329135,466225.0,466225.0,-1.0,0,0,401779.0,253.74185883223876,14313.43359375,22.07396242885136,648.4306403929497,1.710409928529065e-29
7625,44746.265625,16.001020431518555,0.1997399926185608,0.0733600035309791,0.2121399939060211,0.0007680000271648,209.7266075802848,466225.0,401779.0,466225.0,0,0,335289.0,231.6678964033874,12343.28125,18.987911605947204,650.0599700566312,1.9985569926118036e-29
7626,32402.984375,16.998559951782227,0.19930000603199,0.0736600011587143,0.2128600031137466,0.0006900000153109,179.04538004963993,466225.0,335289.0,401779.0,0,0,-1.0,212.6799847974402,,,,0.0
7627,59059.69921875,15.0,0.0434300005435943,0.2424400001764297,0.4247100055217743,0.0008430000161752,237.49886193329135,470528.0,470528.0,-1.0,0,0,406337.0,253.74185883223876,10029.8515625,22.07396242885136,454.3747682287739,1.1985354584425922e-29
7628,49029.84765625,16.001020431518555,0.0430000014603138,0.2416400015354156,0.4241200089454651,0.0007920000352896,222.90648831958617,470528.0,406337.0,470528.0,0,0,339975.0,231.6678964033874,13477.609375,18.987911605947204,709.7994584501162,2.1167238745162133e-29
7629,35552.23828125,16.998559951782227,0.0425200015306472,0.2409899979829788,0.4235900044441223,0.0007120000664144,190.46612364988223,470528.0,339975.0,406337.0,0,0,-1.0,212.6799847974402,,,,0.0
7630,59059.69921875,15.0,0.3545899987220764,0.4958400130271911,0.1693399995565414,0.0008430000161752,237.49886193329135,506284.0,506284.0,-1.0,0,0,444096.0,253.74185883223876,20791.04296875,22.07396242885136,941.880871445874,2.4844637092355192e-29
7631,38268.65625,16.001020431518555,0.3555800020694732,0.4964199960231781,0.1684899926185608,0.0007290000212378,188.9634511362574,506284.0,444096.0,506284.0,0,0,-1.0,231.6678964033874,,,,0.0
7632,59059.69921875,15.0,0.2518700063228607,0.345660001039505,0.2932800054550171,0.0008430000161752,237.49886193329135,514003.0,514003.0,-1.0,0,0,452308.0,253.74185883223876,11805.96875,22.07396242885136,534.8368598548138,1.4107758305261728e-29
7633,47253.73046875,16.001020431518555,0.2517200112342834,0.3466399908065796,0.2939299941062927,0.0007820000173524,217.49021939871807,514003.0,452308.0,514003.0,0,0,387365.0,231.6678964033874,12552.23828125,18.987911605947204,661.0647101031644,1.9957860541910635e-29
7634,34701.4921875,16.998559951782227,0.2516599893569946,0.347460001707077,0.2944200038909912,0.0007060000207275,187.41537232375464,514003.0,387365.0,452308.0,0,0,-1.0,212.6799847974402,,,,0.0
7635,59059.69921875,15.0,0.2876900136470794,0.2927699983119964,0.488319993019104,0.0008430000161752,237.49886193329135,515976.0,515976.0,-1.0,0,0,454419.0,253.74185883223876,10134.328125,22.07396242885136,459.1077908039798,1.2110200763805703e-29
7636,48925.37109375,16.001020431518555,0.2890999913215637,0.2919900119304657,0.4871900081634521,0.0007920000352896,222.58971267331128,515976.0,454419.0,515976.0,0,0,389557.0,231.6678964033874,13283.58203125,18.987911605947204,699.5809916815417,2.087734843931997e-29
7637,35641.7890625,16.998559951782227,0.2903400063514709,0.2912400066852569,0.4860900044441223,0.0007120000664144,190.78583432276432,515976.0,389557.0,454419.0,0,0,-1.0,212.6799847974402,,,,0.0
7638,59059.69921875,15.0,0.2354300022125244,0.3350799977779388,0.3381200134754181,0.0008430000161752,237.49886193329135,517143.0,517143.0,-1.0,0,0,455637.0,253.74185883223876,11805.96875,22.07396242885136,534.8368598548138,1.4107758305261728e-29
7639,47253.73046875,16.001020431518555,0.2370000034570694,0.3357700109481811,0.3390800058841705,0.0007820000173524,217.49021939871807,517143.0,455637.0,517143.0,0,0,390799.0,231.6678964033874,10656.71875,18.987911605947204,561.2370107443627,1.6944014436418444e-29
7640,36597.01171875,16.998559951782227,0.2382400035858154,0.3362100124359131,0.3398300111293793,0.0007180000538937,194.1795660357245,517143.0,390799.0,455637.0,0,0,-1.0,212.6799847974402,,,,0.0
7641,58955.22265625,15.0,0.1593099981546402,0.4855299890041351,0.2002499997615814,0.0008420000667683,237.21869578986963,477592.0,477592.0,-1.0,0,0,413761.0,253.74185883223876,11805.96875,22.07396242885136,534.8368598548138,1.4116087399640564e-29
7642,47149.25390625,16.001020431518555,0.1574700027704239,0.485969990491867,0.2003999948501587,0.0007820000173524,217.16951930895988,477592.0,413761.0,477592.0,0,0,347610.0,231.6678964033874,7522.390625,18.987911605947204,396.1673501073131,1.1969309697285687e-29
7643,39626.86328125,16.998559951782227,0.1557199954986572,0.4862599968910217,0.2004799991846084,0.0007380000315606,204.7542585118941,477592.0,347610.0,413761.0,0,0,276838.0,212.6799847974402,8164.177734375,16.5981957081423,491.87139842977246,1.6670982462546415e-29
7644,31462.685546875,18.00057029724121,0.154239997267723,0.4865500032901764,0.2005199939012527,0.0006830000784248,185.33678656654772,477592.0,276838.0,347610.0,0,0,-1.0,196.0817890892979,,,,0.0
7645,58850.74609375,15.0,0.132870003581047,0.444810003042221,0.4205000102519989,0.0008420000667683,236.9383524449306,489908.0,489908.0,-1.0,0,0,426741.0,253.74185883223876,15880.59765625,22.07396242885136,719.4266868685779,1.8999243696463843e-29
7646,42970.1484375,16.001020431518555,0.1318400055170059,0.4448899924755096,0.4208300113677978,0.0007580000674352,204.13943802790064,489908.0,426741.0,489908.0,0,0,360959.0,231.6678964033874,10776.119140625,18.987911605947204,567.5252425996027,1.7685267058866185e-29
7647,32194.029296875,16.998559951782227,0.1309300065040588,0.4449099898338318,0.4210099875926971,0.0006890000659041,178.27481956416486,489908.0,360959.0,426741.0,0,0,-1.0,212.6799847974402,,,,0.0
7648,58850.74609375,15.0,0.3844799995422363,0.3558399975299835,0.1657200008630752,0.0008420000667683,236.9383524449306,510136.0,510136.0,-1.0,0,0,448140.0,253.74185883223876,13373.13671875,22.07396242885136,605.8330832923269,1.5999365326509867e-29
7649,45477.609375,16.001020431518555,0.3856799900531769,0.3568699955940246,0.1648299992084503,0.0007720000576227,212.0056444983046,510136.0,448140.0,510136.0,0,0,-1.0,231.6678964033874,,,,0.0
7650,58641.7890625,15.0,0.1918199956417083,0.2574999928474426,0.383430004119873,0.0008410000591538,236.3771675170663,470944.0,470944.0,-1.0,0,0,406780.0,253.74185883223876,10865.671875,22.07396242885136,492.23930275419093,1.3014904271510518e-29
7651,47776.1171875,16.001020431518555,0.1917800009250641,0.2567600011825561,0.3838799893856048,0.0007850000401958,219.09017635834036,470944.0,406780.0,470944.0,0,0,340438.0,231.6678964033874,9925.37109375,18.987911605947204,522.7205234429928,1.572345507145257e-29
7652,37850.74609375,16.998559951782227,0.1916700005531311,0.2560200095176697,0.3844200074672699,0.0007270000060088,198.58941165790648,470944.0,340438.0,406780.0,0,0,-1.0,212.6799847974402,,,,0.0
7653,58641.7890625,15.0,0.2161200046539306,0.2034299969673156,0.4552899897098541,0.0008410000591538,236.3771675170663,471357.0,471357.0,-1.0,0,0,407211.0,253.74185883223876,11074.625,22.07396242885136,501.7053479046027,1.3265188372704948e-29
7654,47567.1640625,16.001020431518555,0.2164299935102462,0.2026199996471405,0.4548900127410888,0.0007840000325813,218.45090482313088,471357.0,407211.0,471357.0,0,0,340880.0,231.6678964033874,12447.76171875,18.987911605947204,655.5624429413941,1.9748177929111978e-29
7655,35119.40234375,16.998559951782227,0.2166700065135955,0.2019599974155426,0.4545199871063232,0.0007090000435709,188.9170687473201,471357.0,340880.0,407211.0,0,0,-1.0,212.6799847974402,,,,0.0
7656,58641.7890625,15.0,0.1826499998569488,0.3352900147438049,0.3696100115776062,0.0008410000591538,236.3771675170663,485428.0,485428.0,-1.0,0,0,422001.0,253.74185883223876,8044.77734375,22.07396242885136,364.4464544904373,9.636036153035674e-30
7657,50597.01171875,16.001020431518555,0.1819700002670288,0.3353999853134155,0.3695800006389618,0.0008000000379979,227.63144396686468,485428.0,422001.0,485428.0,0,0,356060.0,231.6678964033874,7626.86328125,18.987911605947204,401.6694115460907,1.1853388634224096e-29
7658,42970.1484375,16.998559951782227,0.1812600046396255,0.3355999886989593,0.3695800006389618,0.0007580000674352,216.11472775773444,485428.0,356060.0,422001.0,0,0,284067.0,212.6799847974402,6074.62890625,16.5981957081423,365.9812797164496,1.2073766149458893e-29
7659,36895.51953125,18.00057029724121,0.180769994854927,0.335640013217926,0.3695400059223175,0.0007210000767372,206.10104078192543,485428.0,284067.0,356060.0,0,0,-1.0,196.0817890892979,,,,0.0
7660,58641.7890625,15.0,0.3886600136756897,0.3422200083732605,0.1726000010967254,0.0008410000591538,236.3771675170663,509733.0,509733.0,-1.0,0,0,447712.0,253.74185883223876,15462.6875,22.07396242885136,700.4944196058694,1.852121064467376e-29
7661,43179.1015625,16.001020431518555,0.389409989118576,0.3421899974346161,0.1727699935436248,0.000759000016842,204.8006868796809,509733.0,447712.0,509733.0,0,0,-1.0,231.6678964033874,,,,0.0
7662,58537.3125,15.0,0.2961300015449524,0.0361599996685981,0.1659999936819076,0.0008399999933317,236.0963251452472,492766.0,492766.0,-1.0,0,0,429777.0,253.74185883223876,25611.94140625,22.07396242885136,1160.2783817722907,3.0696229029626147e-29
7663,32925.37109375,16.001020431518555,0.2973299920558929,0.0373100005090236,0.1666299998760223,0.0006940000457689,170.93702549883088,492766.0,429777.0,492766.0,0,0,-1.0,231.6678964033874,,,,0.0
7664,58432.83203125,15.0,0.1980800032615661,0.3134799897670746,0.3224300146102905,0.0008399999933317,235.81532732639823,481180.0,481180.0,-1.0,0,0,417548.0,253.74185883223876,10134.328125,22.07396242885136,459.1077908039798,1.2153353632833913e-29
7665,48298.50390625,16.001020431518555,0.1975200027227401,0.3136000037193298,0.3229100108146667,0.0007880000048317,220.68431244656472,481180.0,417548.0,481180.0,0,0,351497.0,231.6678964033874,14641.7890625,18.987911605947204,771.1110819535332,2.3111126075571665e-29
7666,33656.71484375,16.998559951782227,0.1969899982213974,0.3136099874973297,0.3234399855136871,0.0006990000256337,183.6344994292067,481180.0,351497.0,417548.0,0,0,-1.0,212.6799847974402,,,,0.0
7667,58432.83203125,15.0,0.4727599918842315,0.2858099937438965,0.485370010137558,0.0008399999933317,235.81532732639823,517893.0,517893.0,-1.0,0,0,456437.0,253.74185883223876,8462.68359375,22.07396242885136,383.3785447912608,1.0148673412686201e-29
7668,49970.1484375,16.001020431518555,0.4722200036048889,0.2848800122737884,0.483920007944107,0.0007970000151544,225.7473970720077,517893.0,456437.0,517893.0,0,0,391632.0,231.6678964033874,8880.59765625,18.987911605947204,467.6974403793047,1.3859369816869873e-29
7669,41089.55078125,16.998559951782227,0.4717200100421905,0.2840900123119354,0.4825299978256225,0.0007470000418834,209.76227593730863,517893.0,391632.0,456437.0,0,0,314881.0,212.6799847974402,9835.8203125,16.5981957081423,592.5837052080911,1.9843216770872397e-29
7670,31253.73046875,18.00057029724121,0.4713000059127807,0.2835499942302704,0.4812000095844269,0.0006820000126026,184.51527633735412,517893.0,314881.0,391632.0,0,0,-1.0,196.0817890892979,,,,0.0
7671,58328.35546875,15.0,0.2051600068807602,0.0941599979996681,0.1634600013494491,0.0008390000439248,235.53415029513445,465656.0,465656.0,-1.0,0,0,401155.0,253.74185883223876,9925.37109375,22.07396242885136,449.64156869168306,1.1909869024506934e-29
7672,48402.984375,16.001020431518555,0.2044599950313568,0.09375,0.1632899940013885,0.0007890000124461,221.002451215346,465656.0,401155.0,465656.0,0,0,334616.0,231.6678964033874,10343.28515625,18.987911605947204,544.7300035360593,1.6314457091493055e-29
7673,38059.69921875,16.998559951782227,0.2038100063800811,0.0934000015258789,0.1631699949502945,0.0007280000136233,199.31960705294824,465656.0,334616.0,401155.0,0,0,-1.0,212.6799847974402,,,,0.0
7674,58328.35546875,15.0,0.0640999972820282,0.4722099900245666,0.3028300106525421,0.0008390000439248,235.53415029513445,482205.0,482205.0,-1.0,0,0,418639.0,253.74185883223876,11910.4453125,22.07396242885136,539.5698824300197,1.429184282940832e-29
7675,46417.91015625,16.001020431518555,0.062399998307228,0.4735499918460846,0.3026500046253204,0.000778000045102,214.91797081679783,482205.0,418639.0,482205.0,0,0,352613.0,231.6678964033874,13388.0625,18.987911605947204,705.0834645663047,2.1413815478248787e-29
7676,33029.84765625,16.998559951782227,0.0610000006854534,0.4748199880123138,0.3025400042533874,0.0006940000457689,181.3471902625112,482205.0,352613.0,418639.0,0,0,-1.0,212.6799847974402,,,,0.0
